Query|Document
Summer '01 recognize the Signs of Down Syndrome|Down Syndrome is a condition wherein a person is born with a partial or full extra copy of the 21st chromosome. This extra genetic material then alters the normal course of development, causing various physical and mental traits associated with Down Syndrome posted 8/13/01 
Summer '01 recognize Category C Bioterrorism Agents|" Released 7/29 according to the CDC, category C bioterrorism agents are the ""third highest priority agents, [including] emerging pathogens that could be engineered for mass dissemination in the future because of availability, ease of production and dissemination, and potential for high morbidity and mortality rates and major health impact."""
Prevent Amebiasis Spring 2003| posted 5/29/03 travel is a wonderful way to expand your mind and experience the world! However, living in or traveling to a tropical area that doesnt have good sanitation can put you at risk for amebiasis it's most common in India, parts of Africa, and parts of Central and South America.
Winter '03 develop a Strong Immune System|Your health is one of the most valuable things you have. While there are ways to help you get over sickness faster, one of the best ways to fight illness is to prevent it Created 02/07/04 
Fall '01 clean Dentures| Written 11/08/01 it is important to establish a dental hygiene routine to care for your dentures. In fact, you must clean dentures with more diligence than you ever cleaned your natural teeth.
Prevent Anisakiasis from Parasites in Fish 2002 Summer| released jun 29 anisakiasis is a parasitic infection of the gastrointestinal tract by larval nematodes of the family Anisakidae , including genera Anisakis , Phocanema , Contracaecum , Terranova .
Clean a Loofah or Natural Sponge Spring '01|A loofah, also known as a sponge, is used for exfoliating dead skin and as a general-purpose sponge for personal hygiene. There are natural loofahs, which come from the fibrous skeleton of the loofah fruit, and loofahs made from plastic and synthetic material Published 03/02 
Summer 2002 clean Earbuds| Posted June 2002 if you frequently use your earbuds while youre listening to music, watching YouTube videos or catching up on podcasts, youve probably noticed how dirty they can get after a while.
Buy a Toilet Monsoon 2001|In your lifetime, you're going to flush your toilet an average of 140,000 times. Your toilet will also account for about 30% of your home's water use, so replacing an old, faulty toilet or purchasing an eco friendly toilet can benefit both the environment and your bottom line Released 06/06 
Clean a Fitbit Band Monsoon 2001|Fitbit bands pick up sweat, oil, and debris during regular use. Cleaning after each use helps prevent buildup that stains your band or irritates your skin Written middle of last year current date: 10/25/2002 
Prevent MRSA Infection Fall 2002| Posted 09/2 methicillin Resistant Staphylococcus Aureus (MRSA) is a staph bacteria that is resistant to most antibiotics. While most staph bacteria live on your skin and in your nose without causing any problems, MRSA is different because it cannot be treated using common antibiotics like methicillin.
Fall '02 boost Immunity with Exercise|Exercise is a great way to develop your body and calm your mind. Exercise can also boost your immune system and help you feel better if youre sick published 5 months ago current date:02/26/03 
2003 Winter protect Yourself from Gym Germs|Gyms can be dirty places. With all those people using them and all that sweat pouring over the equipment, gyms are the ideal breeding ground for bacteria and germs posted 12/1/03 
Share a Drink Without Spreading Germs Fall 2002|Spreading germs through sharing drinks is well documented. The CDC does not recommend sharing drinks to avoid contracting diseases like mono or the common cold posted 09/06 
Care for Flu Patients Without Getting Sick Winter 2001|If you are caring for a person with the flu and want to avoid getting sick, it is important to practice preventative strategies. With careful hand washing, keeping space between yourself and the infected person, and cleaning and disinfecting any shared surfaces, among other strategies, you can greatly decrease your chances of catching the flu Posted 1/16/02 
Spit Fall '02| released october 27 sometimes, you just gotta. If you absolutely, positively have to spit, you can learn to do it as courteously and cleanly as possible to get it over with.
Winter 2003 sanitize a Public Toilet| created 02/17/04 public restrooms often harbor different kinds of bacteria and germs that can make you sick. Although its unlikely that you will contract any serious diseases from a toilet seat, you may nevertheless want or need to sanitize public toilets before using them.
Start a Day in a Healthy Way Spring 03| Posted 03/11/03 mornings can be very busy and sometimes its hard to remember to be healthy. If you feel like your morning routine has become unhealthy and youd like to make some changes, there are simple things you can do to improve it.
Winter '02 use the Bathroom Outdoors|If you ever need to relieve yourself outside without the conveniences of indoor plumbing, you might be in for a surprise. It can be quite difficult to find a good spot and urinate or defecate without making a mess or being seen, and without leaving behind evidence of your deed written 2/17/03 
Safely Use a Public Bathroom Winter 02|Using a public bathroom can be an uncomfortable proposition, as many people are hesitant to enter a public facility due to fears of coming in contact bacteria and germs posted 12/25/02 
Winter '02 wash Hair in a Sink| Written December 7 there are numerous reasons why you may not want to wash you hair in the shower. Perhaps you are in a hurry, perhaps you just got a new tattoo, or maybe you wear hair extensions.
Use UV to Sanitize Water 2002 Summer| Posted 7/17 drinking water is essential to living; however, it is important that the water you drink is not contaminated with microorganisms that can make you very sick.
Summer '02 eat Right While Pregnant|Good nutrition during pregnancy, and enough of it, is very important for a baby to grow and develop. When you're pregnant you need to pay extra attention to what you eat, so both you and the baby will be happy and healthy Written 6/20/02 
Winter '01 grow Taller|Your height is largely determined by both your genetics as well as environmental factors. Although several factors that determine your height are out of your control, there are a few things such as your height stays the same posted 12/04/01 
Spring 02 dress Fashionably When Youre Pregnant|Pregnancy is no longer considered a time in a womans life when she has to wear baggy clothes. Many celebrities have made it fashionable to proudly show their growing stomachs, and the general public is following suit published 10 months ago current date:01/12/03 
Get Well Fast 2001 Fall|When you're not feeling well, all you can think about is how to feel better fast. It's helpful to already have a strategy and supplies on hand, so when sickness strikes you'll know what to do Published 11/8/01 
Give Yourself a Deep Cleansing Facial Winter 02| Created 1/10/03 getting a facial is a relaxing but pricey endeavor. Fortunately, you can make your skin smoother, softer, and less irritable by giving yourself a facial and re-creating the professional experience right at home.
Give Your Body a Basic Post Christmas Detox Summer 01|Happy new year! Hopefully, you had a great time during the festive season and you are looking forward to the rest of your year. Feeling very positive about the year ahead but maybe a little guilty about your over-indulgences released 7/10 
Keep Healthy 2003 Spring|One of the most important things in life is to be healthy--not just physically, but mentally and emotionally as well. Follow these steps to create a well-balanced, healthy life Created 5/31 
Monsoon '01 keep a Health Journal|A health journal or diary helps one keep track of any relevant information about his wellness in general. It is kept mostly by people who have chronic conditions to monitor the progression of the disease, to note the presence of new symptoms, and to keep track of medications Posted July 7 
Improve Your Health with Turmeric Monsoon 01|Turmeric, also known as Curcumin, has been used for thousands of years to help fight off infection, reduce inflammation, help with digestive issues, and even fight off certain cancers Released Aug 28 
Get Well During Your Hospital Stay Spring 2002|Recuperating and recovering from surgery, procedures, or hospitalization from infections can be overwhelming. Planning to be healthy on a daily basis can help make being ill and recovering from procedures an easier process to overcome Written 05/18/02 
Fall 01 improve Your Health During Spring Semester|Spring semester can be harder on you because you only have a small time to rest from fall semester before you have to be back at school again. It can also take its toll on you because the winter weather during the beginning of the semester can often break down your immunity Created 9/4/01 
Lead a Healthy Life Winter 2001|To lead means to take charge and guide. By deciding to lead a healthy life, you're deciding to assume command over your own habits and actions. Take care of the basics by eating, exercising, and sleeping released dec 15 
2002 Winter limit Your Exposure to Lead| released 01/7/03 lead, also known as Pb on the periodic table or plumbum in Latin, has been widely used for about 7000 years because of its weight and soft properties.
2001 Winter know if You Have Spondylosis|Spondylosis (also known as cervical spondylosis or cervical osteoarthritis) is the degeneration of spinal discs in the neck. While it is a common condition among older people, symptoms develop slowly over time and vary greatly from person to person Created 1/09/02 
Monsoon '01 know Whether You Should Get Eye Correction Surgery|Eye correction surgery, which is commonly referred to as Lasik (Laser-assisted in situ keratomileusis) surgery, has been around since the 1980s. This surgery can help or correct problems such as nearsightedness, farsightedness, and astigmatism released 06/22/01 
2003 Spring maintain a Nice Healthy Glow|Do you want to know how to maintain a healthy complexion? There are just a few simple steps, which will leave you looking fresh faced, and loving your glow! posted 5/31 
Maintain an Erection Summer '01|Low libido can be caused by many different things including medications, fatigue, recreational drugs, alcohol, depression, relationship problems, fear, systemic illness, and testosterone deficiency Published 06/07 
Fall 01 maintain Healthy Kidneys|Your kidneys are vital organs that function mainly as filters and, therefore, have a big impact on fluid and electrolyte balance, blood pressure regulation, urine creation, red blood cell production and energy levels Released Sep 6 
Lower TSH Levels Fast 2001 Fall|Having high thyroid-stimulating hormones (TSH) leads to a condition called hyperthyroidism. Hyperthyroidism pushes your metabolism into overdrive, causing difficulty sleeping, moodiness, extreme weight loss, and an enlarged thyroid Published 11/8/01 
Flavor Cigars or Pipe Tobacco Fall 01| Released September 20 you can flavor cigars and pipe tobacco at home with some simple methods and ingredients. This is a great way of revitalizing dry tobacco products or improving the flavor of lower quality ones.
Make Smoke Pipes From Everyday Objects Spring 2001|Can't remember where you put your pipe? Bummer! Not to worry, you have things around your house- even in your refrigerator!- that will fit together to help you vaporize your favorite herbal remedies Created 3/22 
Make a Water Bottle Bong Fall '02| Created Nov 27 need a bong and dont have one around? This wikiHow will show you how to make a bong out of a water bottle. Best of all, you can recycle the bottle when youre done!
Summer '01 make an Apple Pipe|If you find yourself with something to smoke and no pipe to be found, try making one out of an apple. This wikiHow will show you two different ways of making one created 7/29 
2003 Spring smoke a Pipe Instead of Cigarettes| Written 5/31 pipes are fun, challenging, and arguably more socially acceptable than cigarettes. They also don't cause lung cancer as fast as cigarettes do, although they can cause oral cancer.
Sift Herbs for Smoking Use Fall 2001|"The procedure described below produces two uniform particle sizes, each of which can be smoked, or ""semi-vaporized"" at minimum temperature (385F/197C), in a screened long-drawtube one-hitter , permitting user to receive maximum benefits of herbal ingredient while minimizing amount smoked and carbon monoxide and other combustion toxins Posted Nov 12 "
Make a Waterfall Bong Fall '02| Created 9/7/02 as the great Bob Marley once said, herb is a plant. Herb is so good for everything. [1] Sometimes, however, you may be looking for a new and different way to smoke herb.
Summer 03 get Paid for Donating Your Eggs| Created 07/1/03 donating your eggs can be a great way to earn extra income and help a family that's struggling to conceive. Egg donation can result in a large payment, which you can then use towards debt or other financial goals.
Fall '02 find Postpartum Depression Support Groups|As many as 1 in 7 women suffers from postpartum depression. More serious and long-lasting than the baby blues, postpartum depression can involve devastating feelings of sadness, guilt, anxiety, listlessness, and a host of other symptoms after the birth of a child Written 5 months ago current date:02/26/03 
Fall 02 get Pregnant Over | posted october 11 it used to be fairly uncommon for women over the age of 40 to have children, but many women are now delaying pregnancy to finish their educations or get established in their careers.
Winter '01 finish College While Raising a Child|For women, getting pregnant and having a child before you finish college can be overwhelming. Many women who find themselves in this position feel it is too hard to be both a parent and a college student Created 12/7 
Gain the Appropriate Weight in Pregnancy Winter 2002|You don't need to eat for two when you're pregnant, but you do need to make sure your baby is getting the proper amount of nutrition while in utero written 12/14 
2002 Spring find out if the Child Is Really His| Released 3/15 do you want to find out if your child is really his father's? Doubts about a child's paternity can be consuming, tainting the cherished time you spend with your child.
Summer 01 get Rid of Stretch Marks|Stretch marks can occur during sudden changes in body size, such as during pregnancy, puberty, or rapid weight-gain. Ninety percent of pregnant women will get stretch marks around their abdomen, hips and thighs, and unfortunately, they seem to be genetic if your mom had stretch marks, odds are that you will too Posted 8/31/01 
Increase Fertility With Hypnosis Monsoon '02| released september 8 hypnosis is used to increase the chances of conception, either naturally or through IVF. Hypnosis treatments are particularly successful for those couples who have been diagnosed with unexplained infertility.
Help Ease Gas During Pregnancy Summer 02|Gas can be one of the most embarrassing and uncomfortable side effects associated with pregnancy. Pregnancy hormones such as progesterone begin to slow your digestive cycle as early as the first trimester of pregnancy Written 06/24/02 
Hear the Fetal Heartbeat Summer 02| Released 06/24/02 hearing your babys heartbeat for the first time is a miraculous and exciting moment. Listening to the heartbeat can give doctors important information about your baby's health.
Help Your Pregnant Wife Feel Comfortable Summer 2001|Pregnancy is one of the most difficult phases of a woman's life. And every woman expects her man, her companion to be there to sail through it smoothly Written August 8 
Make a Positive Pregnancy Test Summer '02|A pregnancy can be a magical thing, even if it's not exactly real. If you want to make a pregnancy test positive for whatever reason, then read on for a way to game the test Released 6/30 
Naturally Treat Diarrhea During Pregnancy 2001 Summer| released 8/2/01 diarrhea during pregnancy is very common, and can be a sign that labor is near if youre in your 3rd trimester. Diarrhea can also happen in 1st trimester, because of sudden changes in your body due to sudden dietary alterations, prenatal vitamins, and higher water intake.
Fall '02 heal Faster from a C Section| written 9/7/02 a Cesarean section, or C-section, is the surgical birth of a child. The C-section is a major surgery, and healing from one takes longer than healing from a vaginal birth, and requires different techniques.
Maintain Beauty During Pregnancy 2001 Winter| Released 1/05/02 pregnancy brings its own set of beauty challenges, especially when it comes to your skin. Along with an influx of pregnancy hormones, your body is changing rapidly and all of it affects your appearance.
Fall 2001 get Rid of Heartburn when Pregnant|Heartburn is a term used to describe the irritation of the esophagus that results when acid from the stomach is released into the esophagus. Heartburn isnt a serious problem unless it becomes constant and chronic published 10/3/01 
Not Get Pregnant Spring '02| written 04/01 sexual intercourse with the intention of avoiding a resulting pregnancy requires planning. With family planning skills and contraceptives available to sexually active people today, pregnancy does not need to happen if you are careful and attentive.
Prepare for a Pelvic Ultrasound 2001 Fall| Published 11/8/01 a pelvic ultrasound scan is done or requested by your doctor to help diagnose some trouble you've been having with your uterus, ovaries and/or early pregnancy.
Raise Your Chances of Having Twins Summer '01|Many couples trying to conceive hope to have twins. Their reasons vary, from ensuring that their child has a close sibling through childhood to simply wanting a large family Published 06/07 
Prepare Your Body for Pregnancy Summer 01|Prepare your body for the most exciting series of changes it will undergo in its life! Taking care of your body and preparing it for pregnancy is not difficult and it leads to a series of habits that should accompany you not only in this period, but for the rest of your life published 06/26/01 
Prevent and Treat Postpartum Hemorrhage Monsoon 2001| written jun 3 postpartum hemorrhage (PPH) is an emergency medical condition, in which there is excessive and potentially life-threatening blood loss from the vagina after birth.
Prepare for the Birth of Twins Spring '03| Posted Apr 16 pregnancy is an exciting time for any expectant parent. Expectant moms and dads are flooded with a range of emotions from happy and excited, to overwhelmed and concerned.
Winter '01 react When Your Girlfriend Tells You She's Pregnant|If your girlfriend tells you she's pregnant, it can be quite a shock. Whether or not you expected the news, you can feel stressed, confused, happy, or all of these at once Posted December 30 
Prevent Acid Reflux During Pregnancy Summer 03|Recurring bouts of acid reflux (or heartburn) during pregnancy is very common because the higher levels of estrogen and progesterone cause the lower esophageal sphincter to weaken and allow stomach acid to splash into the esophagus posted 07/30 
Reduce Postpartum Sweating Spring '02| Published 04/22/02 one of the more surprising changes in the postpartum periods is sweating. Sweating is caused by all of the hormone changes your body is experiencing.
Spring 2003 reduce Nausea During Pregnancy| Released 5/29/03 a woman's body endures many changes during the first trimester of pregnancy. These include the introduction of human chorionic gonadotropin, also called the pregnancy hormone, and an increase in estrogen production.
2001 Monsoon reduce Fatigue During Pregnancy| created july 5 many pregnant women experience bouts of fatigue from time to time. You may feel sluggish and tired and your energy levels will be lower than normal.
2001 Fall reduce Edema During Pregnancy|Edema is a medical condition characterized by a buildup of fluid within the tissues. During pregnancy, your body produces more blood and body fluids to sustain your developing baby published 11/6/01 
Recover from an Amniocentesis 2002 Monsoon| Posted Aug 21 amniocentesis is a pregnancy test that screens for genetic abnormalities and provides accurate information about the development of the baby. This test involves the removal of a sample of amniotic fluid, which is the fluid that surrounds the baby in the womb.
Summer 03 reduce Postpartum Preeclampsia| Released Aug 5 preeclampsia is a medical condition that occurs in pregnant women, as a result of high blood pressure and the presence of proteins in urine. It is a serious condition that requires immediate medical attention in order to avoid complications.
Spring 2002 reduce Fever During Pregnancy| Created 04/14 fever is your bodys normal defense mechanism against infection or injury; however, if it continues for an extended period of time it can have negative impact on you and your unborn baby.
2002 Fall read an Ultrasound Picture| created november 12 an ultrasound may be performed for a variety of reasons, but looking at a baby in the womb is the most common reason. If you have recently had an ultrasound and you want to know how to interpret the images on your ultrasound, then you may benefit from learning about some of the basics of ultrasound imaging.
Recognize Preeclampsia Spring '03|Preeclampsia is a dangerous medical condition that appears in between 5% and 8% of all pregnant women, typically after the twentieth week. Women with preeclampsia develop high blood pressure and high protein levels in their urine, which, if allowed to progress, can cause the potentially fatal seizures and strokes associated with full-blown eclampsia Released Apr 16 
Recognize and Treat HELLP Syndrome in Pregnancy Summer '02|"HELLP syndrome is a placental disease that occurs during the last three months of the pregnancy. The acronym ""HELLP"" is an abbreviation of H for Hemolysis of red blood cells; EL for Elevated Level of liver enzymes and LP stand for low number of platelets Published Jun 10 "
2001 Summer prolong a Pregnancy With an Incompetent Cervix| Released August 25 a small percentage of pregnant women suffer from an incompetent cervix, leaving them at risk for premature birth or miscarriage if left untreated. An incompetent cervix or cervical insufficiency is most frequently diagnosed early on in the second trimester, but can present as late as the beginning of the third trimester.
2002 Monsoon recognize the Signs of a Postpartum Hemorrhage|Postpartum hemorrhage (PPH) is an emergency medical condition, in which there is excessive and potentially life-threatening blood loss from the vagina after birth Posted 07/05/02 
2001 Spring recognize and Treat an Ectopic Pregnancy| published mar 25 in the early days of a healthy pregnancy, the fertilized egg moves through your fallopian tube and implants in the uterus. In an ectopic pregnancy, though, the egg implants in another place, usually in a fallopian tube.
Prevent Yeast Infections During Pregnancy 2002 Fall| Written 09/6/02 yeast infections are a common complaint among pregnant women. The pH level in the body is very delicate, and during pregnancy, the yeast and acidic levels can easily become imbalanced leading to an overgrowth of yeast.
Summer 01 prevent UTI During Pregnancy| created aug 14 while pregnant women often need to urinate more frequently, the physical changes of pregnancy may have other effects upon your urinary tract. Your uterus sits on top of your bladder.
Prevent Pregnancy Stretch Marks Monsoon 2001|Pregnancy stretch marks are a natural result of the skin around the abdomen stretching out to accommodate a growing belly. They start out as red streaks and turn silvery over time Released 08/02 
Winter 2002 prevent Sagging Skin After Pregnancy|Loose skin is a common complaint among women post-pregnancy. This problem is difficult to avoid completely, but you can take a few precautionary measures to help prevent some of the sagging skin after pregnancy released '02 christmas 
Spring 02 prevent Heartburn While Pregnant| Posted 04/06 heartburn during pregnancy can become an uncomfortable problem, even for women who have never dealt with the condition before. Hormonal changes can relax the valve at the base of your esophagus that typically keeps stomach acids from backing up.
2001 Monsoon prevent Hair Loss after Pregnancy|Pregnancy and childbirth greatly alter the levels of hormones in the body. These changes in hormones can in turn trigger changes in hair growth. [1] During pregnancy, your hair will remain in the growth or transitional stages, so it becomes much thicker with hair that would normally have stopped growing or fallen out released sep 30 
Summer '02 prevent Swollen Feet During Pregnancy|It's no surprise that your body goes through many changes during pregnancy. You're probably prepared for the morning sickness, hormone changes, and weight gain posted 6/20/02 
Winter 2003 prevent Blood Clots During Pregnancy| Posted 02/05/04 blood clots during pregnancy happen most commonly in the veins. Veins carry blood back to the heart from all over the body. The most common type of blood clots that happen during pregnancy originate from deep veins and are called deep vein thrombosis (DVT). 
Winter '02 prevent Pregnancy without Hormones| written 1/21/03 there are a variety of birth control methods on the market, but many of the most popular contraceptives including birth control pills, injections, patches, and rings rely on synthetic hormones to prevent pregnancy.
Winter 02 prevent Bleeding During Pregnancy|Vaginal bleeding can occur at any point during pregnancy, due to many possible causes. In fact, vaginal bleeding affects approximately 4% of pregnancies greater than 20 weeks gestation ,with only about half having a clear diagnosis Released 12/25/02 
2003 Winter play Music for a Baby in the Womb|A baby's hearing develops while they are still in the womb. Generally, babies react to sounds coming from the outside by moving, or displaying a rapid or slow heartbeat Posted 2004 Feb 
Prepare For the Birth of a Child As a Father 2001 Monsoon| Published July 19 fathers are an important part of any childs life. They also play an important role in their childs birth and wellbeing. This includes supporting labor to advocating for the mother during delivery, regardless of their relationship with her.
Fall 2002 prevent Cerebral Palsy|Cerebral palsy (CP) is a group of disorders that affect someone's ability to move and command the way in which they hold or carry themselves. CP is caused by brain damage Published 09/06 
Spring 2003 prevent Constipation During Pregnancy|Constipation is never a comfortable issue to deal with - especially when you're pregnant. Having hard to pass stools or irregular bowel movements is a common side effect of pregnancy (especially early pregnancy) published 5/12/03 
Monsoon 02 take a Bath When Pregnant| published 6/19 most pregnant women are advised by their doctor not to take very hot baths, as soaking in very hot water could reduce blood flow to the baby, and put the baby under stress.
Tell if Someone is Pregnant 2002 Spring|It can be the most awkward thing in the world to ask a woman if she is pregnant, especially if it turns out she is not. Maybe you are just curious and want to know, or maybe youre trying to decide if you should give up your seat on the bus posted 4/03/02 
Fall '02 relieve Sciatica Pain During Pregnancy| posted nov 5 pregnancy-related sciatica is a condition which appears when the fetus is applying pressure to the mothers sciatic nerve, situated in the lower part of the body, running through the backside and down the lower limb.
Safely Tone Your Body During Pregnancy Spring '01|Toning your body during pregnancy can help you stay healthy, feel good about your body, and better prepare you for labor. In fact, pregnant women should try to do at least 150 minutes of exercise a week, or 30 minute workouts five days a week to stay healthy posted mar 13 
Survive the First Week After Birth Winter 2003| Written 01/31/04 the first week after birth is an exciting and exhausting time. Both you and your baby will be bonding. At the same time, you will be recovering emotionally and physically from the birth.
Tell How Pregnant You Are 2002 Monsoon|The medical definition of pregnancy starts at the beginning of your last menstrual cycle, rather the date of conception. If you want to know how long you have been pregnant, this guide below will take you through the most common pregnancy symptoms during your first trimester published 8/21 
Monsoon '02 use a Home Pregnancy Test| posted july of 2002 home pregnancy tests work by detecting the presence of the hormone hCG (human chorionic gonadotropin) in a woman's urine. Known as the pregnancy hormone, hCG is only found in pregnant women.
2001 Fall use Herbs During Pregnancy| Released 11/8/01 during pregnancy, women need to pay more attention to their nutritional needs and their overall health. Many herbalists and natural practitioners believe that using herbs can help to promote the health of your pregnancy and your baby.
Write a Birth Plan Summer 01| Written 7/10 creating a birth plan is a great way to make your wishes known as you go through labor and delivery of your baby. If a birth plan is important to you, you should review the plan with your physician.
Treat Breast Cancer During Pregnancy Fall '02|About 1 percent of women out of 3,000 are diagnosed with breast cancer during their pregnancy. Often, breast cancer is diagnosed in pregnant women during a breast exam by their doctor as well as a biopsy of the lump to confirm it is cancerous Published October 27 
2002 Winter work During Pregnancy| Created 12/1/02 working while pregnant presents a lot of challenges. You may feel sick or tired. This can make it extra hard just to make it out the door! Taking proper care of yourself and communicating effectively with your employer will make your days easier as you work during pregnancy.
2001 Winter treat Asthma During Pregnancy| written 2/8/02 asthma has been shown to affect 3.7 to 8.4% of pregnant women in the United States, making it perhaps the most pervasive health complication during pregnancy.
2003 Winter work out Your Abs While Pregnant|As a pregnant woman, you may balk at the idea of crunching your belly and working your ab muscles for fear that these exercises might harm your baby Published 2004 Feb 
Winter 01 use Raspberry Leaf Tea During Pregnancy| posted 12/8/01 red raspberry leaf tea has been used for many years by women during pregnancy to help ease the length and pain of labor. A number of women and midwives also believe it has many other benefits during pregnancy.
2002 Monsoon use a Pregnancy Pillow| Created 07/26 a pregnancy pillow is a great investment because it is useful not only during your pregnancy, but afterwards as well. Many women continue to use their pregnancy pillow long after they have given birth and their baby has been weaned.
Use a Heating Pad During Pregnancy Winter 2003|Pregnancy is often a joyous life experience, full of anticipation and hopes for a bright future. With it, however, comes aches and pains that can affect joints and muscles, especially in the lower back written 2/02/04 
2003 Winter understand Morning Sickness| released 02/22/04 morning sickness, also known as nausea/vomiting of pregnancy (NVP) affects over half of all pregnant women. It is characterized by feelings of nausea, although not all women actually vomit, and is usually accompanied by fatigue and listlessness.
Use Mood Stabilizers During Pregnancy Monsoon '01| Created Jun 2 you may feel confused as to how to continue treatment for bipolar disorder when you are planning to become pregnant or after you have become pregnant.
2002 Fall use a HCG Solution to Make a Pregnancy Test Positive|Using sharpies to make pregnancy tests positive is elementary. We're adults and we're better than that. Using a hCG solution is the most realistic way to yield positive results on a pregnancy test and it works 100% of the time released nov 5 
Understand the Stages of Prenatal Testing Spring '02| released apr 11 prenatal checkups enable your doctor to do a systematic series of tests to ensure the health of both mother and baby. Testing will be done throughout the pregnancy.
Summer '02 use a Doula During Pregnancy| Thinking of using a doula for your upcoming birth? Here is what to expect. published 6/20/02 
Spring 2003 understand the Final Weeks of Pregnancy| written 04/01 Babies born from the 37th week onward are considered full-term babies. The following information deals with the final weeks of pregnancy. 
Monsoon '02 understand the Stages of Pregnancy|In developed countries, there are many opportunities to learn about the stages of pregnancy such as antenatal classes for expectant parents. The quality of information varies widely and fortunately today, there is ample opportunity for parents to evaluate the quality of information they are receiving through printed, visual and electronic media published 7/7 
2002 Spring unblock Fallopian Tubes Naturally| released 04/04/02 almost 40% of infertility cases account from blocked fallopian tubes. Very often, only one of the fallopian tubes is blocked, with the other functioning normally.
Turn a Breech Baby 2001 Summer|While it is common for a baby to be in the breech position (bottom down) several times through-out a pregnancy, approximately three percent (3%) of babies remain in the breech position until they reach full term Posted 8/27 
2002 Summer treat Urinary Tract Infections During Pregnancy| written aug 5 one in ten women will get a urinary tract infection (UTI) during pregnancy. This is common due to your changing body and hormones. [1] UTIs are easy to treat with antibiotics if you catch them early, but can become dangerous for you and your baby if they progress.
Treat Pregnancy Hemorrhoids Spring 2002| Published 5/24 hemorrhoids are one of pregnancy's most unpleasant side effects. And what's worse - it's not even socially acceptable to complain about them, unlike with nausea or swollen feet!
Monsoon 2002 treat Pregnancy Hemorrhoids at Home| Posted 7/5 hemorrhoids, or Piles, are varicose blood vessels in the rectum. Piles are a common pregnancy related illness, especially in the third trimester. [1] When suffering from this condition, the blood vessels located in your anus and lower rectum become inflamed and swollen.
2003 Winter travel by Plane when Pregnant| Published 02/22/04 there are many reasons why a pregnant woman may need or want to travel by plane during pregnancy: business, vacation, family visits, holidays, emergencies, and more.
Tell Your Husband That You Are Pregnant Monsoon '01| Written Aug 25 finding out that you are pregnant may be the most exciting news of your life. You may want to tell your husband the second you find out, but if you can restrain your excitement, you can also give your spouse the news in a few fun and unexpected ways.
Treat Post Traumatic Stress Disorder During Pregnancy Fall 2001|Post-traumatic stress disorder (PTSD) isnt easy to deal with under any circumstances. When youre also going through the physical and emotional stress of pregnancy, managing your PTSD can be even more difficult Posted Nov 12 
Winter 02 travel During Pregnancy| released 12/25/02 for most women, travel during pregnancy is completely safe and comfortable. Keep your travel plans as flexible as possible as issues with your pregnancy may arise at any moment.
Tour a Hospital or Birthing Center During Pregnancy Fall 2001| Posted 09/24/01 if you are expecting a new baby, you may want to tour your hospital or birthing center in advance of delivery. This can help to ease some of the stress associated with delivery.
Test for Diastasis Recti During Pregnancy 2001 Fall|Diastasis recti, also known as abdominal separation, is a medical condition that often occurs in pregnant women (during the second or third trimester of pregnancy) and infants Created 10/9/01 
Winter 02 tell Your Boyfriend You're Pregnant|Finding out that you are pregnant is a life changing experience. It is also very emotional. Maybe you have been trying to get pregnant or maybe this is unexpected created 12/20/02 
Tell if Vaginal Discharge Is Normal Monsoon 01|Vaginal discharge is normal and necessary for the proper function of your vagina. It keeps your vagina lubricated and maintains a normal pH balance, which is slightly acidic Posted Aug 28 
Summer '01 tell Your Grandparents You're Pregnant| posted 07/8 having a baby is a big deal, and its something that the whole family can discuss and enjoy. At some point, it will be time to break the news to your grandparents.
Fall 2002 tell the Position of a Baby in the Uterus|Your baby will do lots of twisting and turning while theyre in the womb! It can be a fun and magical experience feeling your babys movement, and exciting to try to determine what positions they settle into published 09/2 
Spring '03 tell if You're Pregnant Without a Test| Published May 4 if you think you might be pregnant, it's important to take a home pregnancy test and schedule an appointment with your doctor to find out -- this is the only way you'll know for sure.
Tell if You Are in Labor with a Second Pregnancy Winter '02| written 15 years ago current date:04/06/18 though most women are mentally stronger and more confident during their second pregnancy, it's important to be aware that not everything will be the same during your second pregnancy as it was for your first, particularly when it comes to labor.
2002 Winter tell Your Family You're Pregnant| Posted end of 2002 if you are excited about your pregnancy, you want to tell your family in a fun way. Fortunately, social media and email make it easy to make the announcement through pictures.
Tell Your Boss You're Pregnant 2001 Spring|You just found out you're expecting and must relay the news to your boss. He or she, most likely, will be concerned about schedules and work that must be done during your pregnancy and maternity leave created beginning of last year current date: 1/8/2002 
Take Maternity Photos Winter '01| Posted 12/13 maternity photos aim to capture life-changing and significant moments in parenthood and motherhood. Before your little one arrives on the scene, consider preserving your experience with some thoughtful, beautiful photos that showcase your baby bump.
Tell Coworkers You're Pregnant 2001 Spring| written mar 25 finding out youre pregnant is an exciting time. However, you may not be excited to tell your boss or coworkers. Many women get nervous about how their colleagues will react to their happy news.
Take Care of Your Wife or Girlfriend During Pregnancy Winter '02| Created 2/17/03 you have just found out a baby is on the way! Whether it was a surprise or planned, you may be wondering what you can do to make her life easier for the next nine months, as well as demonstrate that youre going to make a great parent.
Spring '03 take Fish Oil During Pregnancy|In recent years, there have been numerous studies investigating the potential health benefits of pregnant women taking fish oil supplements. While the results of these studies have been largely mixed, [1] it is thought that the practice is safe for most pregnant women written 2003 may 
